,messages,user,message_Date,hour,minute,second,day,month,year
11788,,Roshan 🍗,2021-10-24 09:31:47,9,31,47,Sunday,October,2021
11789,‎image omitted,Roshan 🍗,2021-10-24 19:47:23,19,47,23,Sunday,October,2021
11790,🇮🇳 INDIA VS PAKISTAN T20 WORLD CUP 2021 LIVE MATCH🇵🇰✅ HINDI @LiveCricket_Links_Official240P,Sharat 🔞,2021-10-24 20:06:21,20,6,21,Sunday,October,2021
11791,,Sharat 🔞,2021-10-25 22:41:58,22,41,58,Monday,October,2021
11792,Evth nam akkag thinak karkond hog bek anth le pa,Abhishek 🐂,2021-10-27 14:59:22,14,59,22,Wednesday,October,2021
11793,Puck chicken hogad agal,Abhishek 🐂,2021-10-27 14:59:34,14,59,34,Wednesday,October,2021
11794,leeee‎,Sharat 🔞,2021-10-27 15:10:00,15,10,0,Wednesday,October,2021
11795,‎sticker omitted,Sharat 🔞,2021-10-27 15:10:12,15,10,12,Wednesday,October,2021
11796,‎You deleted this message.,Roshan 🍗,2021-10-27 15:10:24,15,10,24,Wednesday,October,2021
11797,Na elle ninne enda nam dost birthday ayti anta helkont kunteni manyaga‎,Sharat 🔞,2021-10-27 15:10:29,15,10,29,Wednesday,October,2021
11798,‎sticker omitted‎,Roshan 🍗,2021-10-27 15:10:32,15,10,32,Wednesday,October,2021
11799,‎sticker omitted,Abhishek 🐂,2021-10-27 15:10:59,15,10,59,Wednesday,October,2021
11800,Bartheni thaga‎,Abhishek 🐂,2021-10-27 15:11:06,15,11,6,Wednesday,October,2021
11801,‎sticker omitted‎,Abhishek 🐂,2021-10-27 15:11:12,15,11,12,Wednesday,October,2021
11802,‎sticker omitted‎,Roshan 🍗,2021-10-27 15:15:13,15,15,13,Wednesday,October,2021
11803,‎image omitted‎,Sharat 🔞,2021-10-29 09:21:53,9,21,53,Friday,October,2021
11804,‎audio omitted,Sharat 🔞,2021-10-29 13:49:57,13,49,57,Friday,October,2021
11805,😐😐,Abhishek 🐂,2021-10-29 13:50:42,13,50,42,Friday,October,2021
11806,Childhood hero☹️,Sharat 🔞,2021-10-29 13:50:45,13,50,45,Friday,October,2021
11807,💔😶‍🌫‎,Roshan 🍗,2021-10-29 14:29:18,14,29,18,Friday,October,2021
11808,‎video omitted,Sharat 🔞,2021-10-29 17:00:33,17,0,33,Friday,October,2021
11809,Puneet all adu,Rohit 💃,2021-10-29 18:35:03,18,35,3,Friday,October,2021
11810,haa fake,Sharat 🔞,2021-10-29 18:36:19,18,36,19,Friday,October,2021
11811,Results,Roshan 🍗,2021-10-29 21:15:58,21,15,58,Friday,October,2021
11812,509🤝🤝,Abhishek 🐂,2021-10-29 21:46:00,21,46,0,Friday,October,2021
11813,548✊🏻,Roshan 🍗,2021-10-29 21:49:09,21,49,9,Friday,October,2021
11814,booosadike,Sharat 🔞,2021-10-29 21:50:52,21,50,52,Friday,October,2021
11815,512,Abhishek 🐂,2021-10-29 21:50:58,21,50,58,Friday,October,2021
11816,hu,Sharat 🔞,2021-10-29 21:51:03,21,51,3,Friday,October,2021
11817,Congo's,Rohit 💃,2021-10-29 21:51:06,21,51,6,Friday,October,2021
11818,Congratulations brothers🥳✨✨,Vinayak 👩,2021-10-29 21:51:30,21,51,30,Friday,October,2021
11819,Fuck u dead bitch,Abhishek 🐂,2021-10-29 21:51:41,21,51,41,Friday,October,2021
11820,Sharath op,Roshan 🍗,2021-10-29 21:52:59,21,52,59,Friday,October,2021
11821,SE pass aade asta saak,Sharat 🔞,2021-10-29 21:54:18,21,54,18,Friday,October,2021
11822,"512,215 doesn't matter",Sharat 🔞,2021-10-29 21:54:29,21,54,29,Friday,October,2021
11823,Dbms ✊✊,Abhishek 🐂,2021-10-29 21:54:41,21,54,41,Friday,October,2021
11824,Degree mugith leee,Sharat 🔞,2021-10-29 21:54:43,21,54,43,Friday,October,2021
11825,6th anna,Abhishek 🐂,2021-10-29 21:54:53,21,54,53,Friday,October,2021
11826,6th sem‎,Abhishek 🐂,2021-10-29 21:54:57,21,54,57,Friday,October,2021
11827,‎sticker omitted,Sharat 🔞,2021-10-29 21:55:01,21,55,1,Friday,October,2021
11828,Does matters bro,Roshan 🍗,2021-10-29 21:55:10,21,55,10,Friday,October,2021
11829,First class 512,Roshan 🍗,2021-10-29 21:55:19,21,55,19,Friday,October,2021
11830,Fail 215,Roshan 🍗,2021-10-29 21:55:24,21,55,24,Friday,October,2021
11831,Hu fail agyar,Abhishek 🐂,2021-10-29 21:55:36,21,55,36,Friday,October,2021
11832,😕,Abhishek 🐂,2021-10-29 21:55:41,21,55,41,Friday,October,2021
11833,Manya,Roshan 🍗,2021-10-29 21:55:58,21,55,58,Friday,October,2021
11834,F😣😣,Abhishek 🐂,2021-10-29 21:56:29,21,56,29,Friday,October,2021
11835,No. Est le avndh,Abhishek 🐂,2021-10-29 21:56:48,21,56,48,Friday,October,2021
11836,42,Roshan 🍗,2021-10-29 21:57:39,21,57,39,Friday,October,2021
11837,Irbek,Roshan 🍗,2021-10-29 21:57:42,21,57,42,Friday,October,2021
11838,Chodhu‎,Abhishek 🐂,2021-10-29 21:58:39,21,58,39,Friday,October,2021
11839,‎image omitted,Abhishek 🐂,2021-10-29 21:58:45,21,58,45,Friday,October,2021
11840,431,Abhishek 🐂,2021-10-29 21:58:51,21,58,51,Friday,October,2021
11841,‎This message was deleted.,Sharat 🔞,2021-10-29 22:00:38,22,0,38,Friday,October,2021
11842,Le pass le avva,Abhishek 🐂,2021-10-29 22:00:56,22,0,56,Friday,October,2021
11843,hu hu,Sharat 🔞,2021-10-29 22:01:01,22,1,1,Friday,October,2021
11844,Cutya ambiger helathan,Abhishek 🐂,2021-10-29 22:01:22,22,1,22,Friday,October,2021
11845,Niv bang hogor ela pass🥳🥳,Abhishek 🐂,2021-10-29 22:01:54,22,1,54,Friday,October,2021
11846,Yellaru pass le pa,Roshan 🍗,2021-10-29 22:06:12,22,6,12,Friday,October,2021
11847,Ella le,Abhishek 🐂,2021-10-29 22:06:41,22,6,41,Friday,October,2021
11848,Obbr obbr 5 sub f agyar,Abhishek 🐂,2021-10-29 22:06:51,22,6,51,Friday,October,2021
11849,Manya Ambiger sata,Roshan 🍗,2021-10-29 22:07:14,22,7,14,Friday,October,2021
11850,Rakshita mm 5,Abhishek 🐂,2021-10-29 22:07:30,22,7,30,Friday,October,2021
11851,Shrinya ki ladki ka 4,Abhishek 🐂,2021-10-29 22:07:49,22,7,49,Friday,October,2021
11852,😬‎,Roshan 🍗,2021-10-29 22:08:31,22,8,31,Friday,October,2021
11853,‎sticker omitted,Abhishek 🐂,2021-10-29 22:09:11,22,9,11,Friday,October,2021
11854,Evnd 4,Abhishek 🐂,2021-10-29 22:09:13,22,9,13,Friday,October,2021
11855,2 le,Roshan 🍗,2021-10-29 22:10:41,22,10,41,Friday,October,2021
11856,Ha,Abhishek 🐂,2021-10-29 22:10:50,22,10,50,Friday,October,2021
11857,564 top,Roshan 🍗,2021-10-29 22:15:04,22,15,4,Friday,October,2021
11858,Yar le,Abhishek 🐂,2021-10-29 22:16:07,22,16,7,Friday,October,2021
11859,586**,Roshan 🍗,2021-10-29 22:16:14,22,16,14,Friday,October,2021
11860,605,Abhishek 🐂,2021-10-29 22:16:17,22,16,17,Friday,October,2021
11861,Psw,Abhishek 🐂,2021-10-29 22:16:20,22,16,20,Friday,October,2021
11862,Vidya k Patil,Roshan 🍗,2021-10-29 22:16:25,22,16,25,Friday,October,2021
11863,Ashwini D‎,Roshan 🍗,2021-10-29 22:16:34,22,16,34,Friday,October,2021
11864,‎sticker omitted,Roshan 🍗,2021-10-29 22:16:50,22,16,50,Friday,October,2021
11865,601 ondh aythi,Abhishek 🐂,2021-10-29 22:17:03,22,17,3,Friday,October,2021
11866,591 aythi,Abhishek 🐂,2021-10-29 22:17:08,22,17,8,Friday,October,2021
11867,633,Roshan 🍗,2021-10-29 22:18:07,22,18,7,Friday,October,2021
11868,🤣,Roshan 🍗,2021-10-29 22:18:09,22,18,9,Friday,October,2021
11869,Yar le,Abhishek 🐂,2021-10-29 22:18:14,22,18,14,Friday,October,2021
11870,Banashree🙃,Roshan 🍗,2021-10-29 22:18:26,22,18,26,Friday,October,2021
11871,No. Est le,Abhishek 🐂,2021-10-29 22:18:37,22,18,37,Friday,October,2021
11872,13,Roshan 🍗,2021-10-29 22:18:48,22,18,48,Friday,October,2021
11873,Basya 1 fail,Roshan 🍗,2021-10-29 22:19:13,22,19,13,Friday,October,2021
11874,Nam clg alla le,Abhishek 🐂,2021-10-29 22:19:16,22,19,16,Friday,October,2021
11875,😂cutya,Abhishek 🐂,2021-10-29 22:19:21,22,19,21,Friday,October,2021
11876,Hu lr got,Roshan 🍗,2021-10-29 22:19:27,22,19,27,Friday,October,2021
11877,Jyoti,Roshan 🍗,2021-10-29 22:22:28,22,22,28,Friday,October,2021
11878,Ha,Abhishek 🐂,2021-10-29 22:24:06,22,24,6,Friday,October,2021
11879,Golden chance ellen le?,Sharat 🔞,2021-10-29 22:28:19,22,28,19,Friday,October,2021
11880,Ella anathar le‎,Abhishek 🐂,2021-10-29 22:36:24,22,36,24,Friday,October,2021
11881,‎sticker omitted,Sharat 🔞,2021-10-29 22:37:03,22,37,3,Friday,October,2021
11882,nan crush fail agyale!..‎,Sharat 🔞,2021-10-29 22:37:15,22,37,15,Friday,October,2021
11883,‎sticker omitted‎,Sharat 🔞,2021-10-29 22:37:16,22,37,16,Friday,October,2021
11884,‎sticker omitted,Abhishek 🐂,2021-10-29 22:38:25,22,38,25,Friday,October,2021
11885,Edbek pa paapa yellar degree mugibek🤞‎,Sharat 🔞,2021-10-29 22:38:59,22,38,59,Friday,October,2021
11886,‎sticker omitted‎,Abhishek 🐂,2021-10-29 22:40:09,22,40,9,Friday,October,2021
11887,‎sticker omitted‎,Abhishek 🐂,2021-10-29 22:43:55,22,43,55,Friday,October,2021
11888,‎sticker omitted‎,Sharat 🔞,2021-10-29 22:44:54,22,44,54,Friday,October,2021
11889,‎image omitted‎,Roshan 🍗,2021-10-30 10:11:27,10,11,27,Saturday,October,2021
11890,‎image omitted,Roshan 🍗,2021-10-30 10:11:27,10,11,27,Saturday,October,2021
11891,Mundha evva hogi,Abhishek 🐂,2021-10-30 10:12:17,10,12,17,Saturday,October,2021
11892,😵😵,Abhishek 🐂,2021-10-30 10:12:20,10,12,20,Saturday,October,2021
11893,Theory bro,Roshan 🍗,2021-10-30 10:12:34,10,12,34,Saturday,October,2021
11894,Gand fad theory,Roshan 🍗,2021-10-30 10:12:46,10,12,46,Saturday,October,2021
11895,,Sharat 🔞,2021-11-02 16:00:39,16,0,39,Tuesday,November,2021
11896,,Rohit 💃,2021-11-02 16:06:53,16,6,53,Tuesday,November,2021
11897,,Sharat 🔞,2021-11-02 22:56:26,22,56,26,Tuesday,November,2021
11898,,Sharat 🔞,2021-11-03 11:10:24,11,10,24,Wednesday,November,2021
11899,‎image omitted‎,Abhishek 🐂,2021-11-03 17:58:27,17,58,27,Wednesday,November,2021
11900,‎image omitted‎,Vinayak 👩,2021-11-03 17:59:48,17,59,48,Wednesday,November,2021
11901,‎sticker omitted‎,Abhishek 🐂,2021-11-03 18:00:08,18,0,8,Wednesday,November,2021
11902,‎sticker omitted‎,Abhishek 🐂,2021-11-03 18:00:16,18,0,16,Wednesday,November,2021
11903,‎sticker omitted‎,Rohit 💃,2021-11-03 18:01:44,18,1,44,Wednesday,November,2021
11904,‎image omitted‎,Vinayak 👩,2021-11-03 18:03:04,18,3,4,Wednesday,November,2021
11905,‎sticker omitted,Abhishek 🐂,2021-11-03 18:03:34,18,3,34,Wednesday,November,2021
11906,😂🤣😂🤣😂😂,Rohit 💃,2021-11-03 18:22:42,18,22,42,Wednesday,November,2021
11907,Lund pakira,Rohit 💃,2021-11-03 18:22:53,18,22,53,Wednesday,November,2021
11908,@917259104204 Spartacus nodi le,Abhishek 🐂,2021-11-03 23:37:15,23,37,15,Wednesday,November,2021
11909,nodeni,Sharat 🔞,2021-11-04 07:38:47,7,38,47,Thursday,November,2021
11910,Heng ayth le,Abhishek 🐂,2021-11-04 07:40:05,7,40,5,Thursday,November,2021
11911,story nodille😂,Sharat 🔞,2021-11-04 08:09:16,8,9,16,Thursday,November,2021
11912,"But Vikings 1st 6,7 episodes 💥💥 amele bejar bant",Sharat 🔞,2021-11-04 08:09:42,8,9,42,Thursday,November,2021
11913,Ha,Abhishek 🐂,2021-11-04 08:49:36,8,49,36,Thursday,November,2021
11914,Cat sticker kalsle jaldi‎,Sharat 🔞,2021-11-07 21:51:13,21,51,13,Sunday,November,2021
11915,‎sticker omitted‎,Sharat 🔞,2021-11-07 21:51:20,21,51,20,Sunday,November,2021
11916,‎sticker omitted‎,Sharat 🔞,2021-11-07 21:51:20,21,51,20,Sunday,November,2021
11917,‎sticker omitted,Sharat 🔞,2021-11-07 21:51:21,21,51,21,Sunday,November,2021
11918,entav,Sharat 🔞,2021-11-07 21:51:23,21,51,23,Sunday,November,2021
11919,Vinya msg nodi kals edra...,Sharat 🔞,2021-11-07 21:51:35,21,51,35,Sunday,November,2021
11920,nkaaa‎,Sharat 🔞,2021-11-07 21:51:46,21,51,46,Sunday,November,2021
11921,‎sticker omitted,Vinayak 👩,2021-11-07 21:51:54,21,51,54,Sunday,November,2021
11922,mindrike,Sharat 🔞,2021-11-07 21:52:00,21,52,0,Sunday,November,2021
11923,😂,Sharat 🔞,2021-11-07 21:52:03,21,52,3,Sunday,November,2021
11924,cute erad le‎,Sharat 🔞,2021-11-07 21:52:08,21,52,8,Sunday,November,2021
11925,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:31,21,52,31,Sunday,November,2021
11926,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:37,21,52,37,Sunday,November,2021
11927,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:40,21,52,40,Sunday,November,2021
11928,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:44,21,52,44,Sunday,November,2021
11929,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:44,21,52,44,Sunday,November,2021
11930,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:46,21,52,46,Sunday,November,2021
11931,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:49,21,52,49,Sunday,November,2021
11932,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:50,21,52,50,Sunday,November,2021
11933,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:52,21,52,52,Sunday,November,2021
11934,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:53,21,52,53,Sunday,November,2021
11935,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:56,21,52,56,Sunday,November,2021
11936,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:57,21,52,57,Sunday,November,2021
11937,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:57,21,52,57,Sunday,November,2021
11938,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:58,21,52,58,Sunday,November,2021
11939,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:58,21,52,58,Sunday,November,2021
11940,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:59,21,52,59,Sunday,November,2021
11941,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:52:59,21,52,59,Sunday,November,2021
11942,‎sticker omitted‎,Abhishek 🐂,2021-11-07 21:53:00,21,53,0,Sunday,November,2021
11943,‎sticker omitted,Abhishek 🐂,2021-11-07 21:53:35,21,53,35,Sunday,November,2021
11944,Mava,Sharat 🔞,2021-11-07 21:53:55,21,53,55,Sunday,November,2021
11945,❤‍🔥❤‍🔥🙏👍,Sharat 🔞,2021-11-07 21:54:01,21,54,1,Sunday,November,2021
11946,,Sharat 🔞,2021-11-09 23:47:49,23,47,49,Tuesday,November,2021
11947,,Sharat 🔞,2021-11-09 23:52:00,23,52,0,Tuesday,November,2021
11948,‎‎Your security code with all participants changed. ‎Tap to learn more.,Roshan 🍗,2021-11-11 22:30:44,22,30,44,Thursday,November,2021
11949,6th sem results evth anth‎,Abhishek 🐂,2021-11-13 19:15:50,19,15,50,Saturday,November,2021
11950,‎sticker omitted,Abhishek 🐂,2021-11-13 19:15:57,19,15,57,Saturday,November,2021
11951,Bitara nodrii hsm‎,Abhishek 🐂,2021-11-13 19:30:34,19,30,34,Saturday,November,2021
11952,‎image omitted‎,Abhishek 🐂,2021-11-13 19:30:51,19,30,51,Saturday,November,2021
11953,‎image omitted,Roshan 🍗,2021-11-13 19:32:43,19,32,43,Saturday,November,2021
11954,Party Lowda,Rohit 💃,2021-11-13 19:33:13,19,33,13,Saturday,November,2021
11955,Lowdas,Rohit 💃,2021-11-13 19:33:21,19,33,21,Saturday,November,2021
11956,NCL ??,Abhishek 🐂,2021-11-13 19:33:33,19,33,33,Saturday,November,2021
11957,Ncl andrr enn le,Abhishek 🐂,2021-11-13 19:35:31,19,35,31,Saturday,November,2021
11958,Gotilla le pa,Roshan 🍗,2021-11-13 19:35:40,19,35,40,Saturday,November,2021
11959,Sharya no.,Abhishek 🐂,2021-11-13 19:35:51,19,35,51,Saturday,November,2021
11960,??,Abhishek 🐂,2021-11-13 19:35:52,19,35,52,Saturday,November,2021
11961,18U10694‎,Sharat 🔞,2021-11-13 19:44:49,19,44,49,Saturday,November,2021
11962,‎image omitted,Roshan 🍗,2021-11-13 19:47:36,19,47,36,Saturday,November,2021
11963,nand nind same alle,Sharat 🔞,2021-11-13 19:49:29,19,49,29,Saturday,November,2021
11964,Shanta heng ayti hanga copy hoddi pa...🤷‍♂️,Sharat 🔞,2021-11-13 19:49:40,19,49,40,Saturday,November,2021
11965,Golden chance yavag helrii le,Abhishek 🐂,2021-11-13 20:27:34,20,27,34,Saturday,November,2021
11966,no idea,Sharat 🔞,2021-11-13 20:47:52,20,47,52,Saturday,November,2021
11967,,Abhishek 🐂,2021-11-14 11:40:10,11,40,10,Sunday,November,2021
11968,ರಾತ್ರಿ  ಪ್ರಯಾಣಿಸುವಾಗ ಜಾಗ್ರೆತೆ ಮಾಡಿ ವಿಡಿಯೋ☝🏻,Sharat 🔞,2021-11-14 22:31:37,22,31,37,Sunday,November,2021
11969,,Sharat 🔞,2021-11-16 19:35:52,19,35,52,Tuesday,November,2021
11970,,Sharat 🔞,2021-11-16 22:10:02,22,10,2,Tuesday,November,2021
11971,‎image omitted‎,Abhishek 🐂,2021-11-17 21:12:12,21,12,12,Wednesday,November,2021
11972,‎sticker omitted,Abhishek 🐂,2021-11-17 21:12:28,21,12,28,Wednesday,November,2021
11973,BCA completed🌹🌹❤‍🔥,Roshan 🍗,2021-11-17 21:19:55,21,19,55,Wednesday,November,2021
11974,,Rohit 💃,2021-11-18 18:07:36,18,7,36,Thursday,November,2021
11975,Gois,Rohit 💃,2021-11-18 18:07:52,18,7,52,Thursday,November,2021
11976,Share it,Rohit 💃,2021-11-18 18:07:56,18,7,56,Thursday,November,2021
11977,N like it,Rohit 💃,2021-11-18 18:08:06,18,8,6,Thursday,November,2021
11978,Le hvr ga addi??,Abhishek 🐂,2021-11-18 18:34:44,18,34,44,Thursday,November,2021
11979,Illa le dvg,Rohit 💃,2021-11-18 18:35:10,18,35,10,Thursday,November,2021
11980,Ha‎,Abhishek 🐂,2021-11-18 18:35:17,18,35,17,Thursday,November,2021
11981,‎sticker omitted‎,Vinayak 👩,2021-11-18 19:23:16,19,23,16,Thursday,November,2021
11982,‎sticker omitted,Rohit 💃,2021-11-18 19:56:11,19,56,11,Thursday,November,2021
11983,Film eddr link kalsrii le telegram neg,Abhishek 🐂,2021-11-18 20:48:54,20,48,54,Thursday,November,2021
11984,1080p,Abhishek 🐂,2021-11-18 20:48:55,20,48,55,Thursday,November,2021
11985,Cholovu,Abhishek 🐂,2021-11-18 20:49:02,20,49,2,Thursday,November,2021
11986,,Sharat 🔞,2021-11-19 22:19:43,22,19,43,Friday,November,2021
11987,💖,Abhishek 🐂,2021-11-19 22:24:13,22,24,13,Friday,November,2021
11988,Eternals movie link kalsrii le,Abhishek 🐂,2021-11-20 15:25:27,15,25,27,Saturday,November,2021
11989,Telegram neg,Abhishek 🐂,2021-11-20 15:25:31,15,25,31,Saturday,November,2021
11990,Sent see,Rohit 💃,2021-11-20 15:51:48,15,51,48,Saturday,November,2021
11991,1080p kals le,Abhishek 🐂,2021-11-20 17:18:38,17,18,38,Saturday,November,2021
11992,Group ge hak le,Roshan 🍗,2021-11-20 17:19:13,17,19,13,Saturday,November,2021
11993,@918310392470  Le eternal 1080p aythi ella chodu,Abhishek 🐂,2021-11-21 19:48:03,19,48,3,Sunday,November,2021
11994,Kalas le @918310392470 bsdk,Roshan 🍗,2021-11-21 19:48:31,19,48,31,Sunday,November,2021
11995,Nin thull hada bsdk ayth ella hel le lowde,Abhishek 🐂,2021-11-21 19:49:21,19,49,21,Sunday,November,2021
11996,Randi thull etkond est hadsthan le,Abhishek 🐂,2021-11-21 19:50:01,19,50,1,Sunday,November,2021
11997,Ella le,Rohit 💃,2021-11-21 19:52:26,19,52,26,Sunday,November,2021
11998,Only 720p,Rohit 💃,2021-11-21 19:52:30,19,52,30,Sunday,November,2021
11999,I searched,Rohit 💃,2021-11-21 19:52:35,19,52,35,Sunday,November,2021
12000,Math adan helak enn ageth le,Abhishek 🐂,2021-11-21 19:52:52,19,52,52,Sunday,November,2021
12001,Chodo,Abhishek 🐂,2021-11-21 19:52:55,19,52,55,Sunday,November,2021
12002,🤦‍♂️,Rohit 💃,2021-11-21 19:53:11,19,53,11,Sunday,November,2021
12003,,Abhishek 🐂,2021-11-23 18:56:44,18,56,44,Tuesday,November,2021
12004,‎sticker omitted,Roshan 🍗,2021-11-23 19:43:01,19,43,1,Tuesday,November,2021
12005,Edd ondh ee year cholo film nodidh andrr,Abhishek 🐂,2021-11-23 20:10:12,20,10,12,Tuesday,November,2021
12006,😮‍💨😮‍💨😌,Abhishek 🐂,2021-11-23 20:10:20,20,10,20,Tuesday,November,2021
12007,Telegram daga kalsid 4 short movie ede nod,Sharat 🔞,2021-11-23 20:10:41,20,10,41,Tuesday,November,2021
12008,police case,Sharat 🔞,2021-11-23 20:10:53,20,10,53,Tuesday,November,2021
12009,Garuda,Abhishek 🐂,2021-11-23 20:11:49,20,11,49,Tuesday,November,2021
12010,??,Abhishek 🐂,2021-11-23 20:11:50,20,11,50,Tuesday,November,2021
12011,alle,Sharat 🔞,2021-11-23 20:12:34,20,12,34,Tuesday,November,2021
12012,Monne kalsid.. 4 edav nod,Sharat 🔞,2021-11-23 20:12:44,20,12,44,Tuesday,November,2021
12013,Ha,Abhishek 🐂,2021-11-23 20:13:15,20,13,15,Tuesday,November,2021
12014,,Sharat 🔞,2021-11-23 22:23:59,22,23,59,Tuesday,November,2021
12015,💖,Abhishek 🐂,2021-11-24 21:46:01,21,46,1,Wednesday,November,2021
12016,,Sharat 🔞,2021-11-24 22:25:57,22,25,57,Wednesday,November,2021
12017,😅‎,Vinayak 👩,2021-11-25 22:17:00,22,17,0,Thursday,November,2021
12018,‎image omitted,Sharat 🔞,2021-11-26 07:29:41,7,29,41,Friday,November,2021
12019,😂😂sex god,Abhishek 🐂,2021-11-26 07:33:33,7,33,33,Friday,November,2021
12020,😂🤣‎,Abhishek 🐂,2021-11-26 07:33:36,7,33,36,Friday,November,2021
12021,‎sticker omitted,Roshan 🍗,2021-11-26 08:09:45,8,9,45,Friday,November,2021
12022,,Sharat 🔞,2021-11-27 12:52:53,12,52,53,Saturday,November,2021
12023,‎image omitted,Vinayak 👩,2021-11-28 20:13:11,20,13,11,Sunday,November,2021
12024,Airtel??,Abhishek 🐂,2021-11-28 20:15:52,20,15,52,Sunday,November,2021
12025,Jio,Vinayak 👩,2021-11-28 20:16:07,20,16,7,Sunday,November,2021
12026,Airtel change agila??,Abhishek 🐂,2021-11-28 20:16:18,20,16,18,Sunday,November,2021
12027,Agethi,Vinayak 👩,2021-11-28 20:20:17,20,20,17,Sunday,November,2021
12028,Ageti le,Roshan 🍗,2021-11-28 20:22:38,20,22,38,Sunday,November,2021
12029,Rates??‎,Abhishek 🐂,2021-11-28 20:24:24,20,24,24,Sunday,November,2021
12030,‎image omitted,Roshan 🍗,2021-11-28 20:25:21,20,25,21,Sunday,November,2021
12031,F‎,Abhishek 🐂,2021-11-28 20:25:53,20,25,53,Sunday,November,2021
12032,‎image omitted‎,Roshan 🍗,2021-11-28 20:27:06,20,27,6,Sunday,November,2021
12033,‎sticker omitted,Sharat 🔞,2021-11-28 20:31:55,20,31,55,Sunday,November,2021
12034,,Sharat 🔞,2021-11-29 19:53:40,19,53,40,Monday,November,2021
12035,😕,Abhishek 🐂,2021-11-30 08:41:06,8,41,6,Tuesday,November,2021
